Agent_Age,Agent_Rating,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km,Order_to_Pickup_Minutes,Order_Day,Order_DayName,Order_Month
30,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,125.0,Apparel,4.64782413304398,15.0,9,Wednesday,3
26,5.0,Sandstorms,Low ,scooter ,Metropolitian ,95.0,Cosmetics,19.940501916973297,15.0,10,Thursday,3
26,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,185.0,Sports,10.85936741861396,15.0,2,Saturday,4
34,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,260.0,Shoes,16.10017379342997,15.0,14,Monday,2
31,4.4,Stormy,Low ,motorcycle ,Metropolitian ,120.0,Kitchen,2.976293549662474,5.0,3,Thursday,3
38,4.7,Sunny,High ,motorcycle ,Metropolitian ,85.0,Skincare,5.951908012295787,15.0,1,Friday,4
26,4.6,Sandstorms,Jam ,motorcycle ,Metropolitian ,95.0,Outdoors,10.27146402322994,15.0,18,Friday,2
32,4.8,Sandstorms,Low ,scooter ,Urban ,135.0,Clothing,19.881126900376607,15.0,27,Sunday,3
22,4.8,Cloudy,High ,motorcycle ,Metropolitian ,105.0,Pet Supplies,1.5180983458459458,15.0,30,Wednesday,3
22,4.7,Sandstorms,Medium ,motorcycle ,Metropolitian ,130.0,Home,4.4639601175284085,10.0,13,Sunday,3
27,2.7,Sunny,Low ,motorcycle ,Urban ,190.0,Jewelry,16.821191645783845,5.0,10,Thursday,3
36,4.9,Cloudy,Medium ,motorcycle ,Metropolitian ,95.0,Pet Supplies,9.203577068453198,10.0,15,Tuesday,3
27,4.4,Fog,Jam ,scooter ,Metropolitian ,180.0,Outdoors,12.271826004679728,15.0,27,Sunday,3
35,4.2,Stormy,Jam ,motorcycle ,Metropolitian ,205.0,Kitchen,16.79715883296753,10.0,25,Friday,3
23,5.0,Cloudy,High ,motorcycle ,Metropolitian ,110.0,Kitchen,2.1339736873693336,5.0,11,Friday,2
39,4.6,Sunny,Jam ,scooter ,Metropolitian ,110.0,Pet Supplies,7.480468841433188,10.0,15,Tuesday,2
31,4.9,Sandstorms,Medium ,motorcycle ,Metropolitian ,180.0,Snacks,9.296712100181105,10.0,1,Friday,4
31,4.2,Sandstorms,Jam ,scooter ,Metropolitian ,155.0,Toys,12.392704620939153,5.0,23,Wednesday,3
37,4.4,Windy,High ,motorcycle ,Metropolitian ,42.0,Grocery,6.198608309962828,5.0,19,Saturday,3
29,4.9,Fog,Medium ,motorcycle ,Metropolitian ,70.0,Skincare,4.64777966281334,15.0,24,Thursday,3
36,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,115.0,Jewelry,16.802128516305924,15.0,25,Friday,3
32,5.0,Cloudy,Low ,scooter ,Urban ,90.0,Shoes,6.645115054083166,5.0,11,Friday,3
23,4.8,Stormy,Low ,scooter ,Urban ,65.0,Pet Supplies,1.549692932239404,15.0,7,Monday,3
31,4.7,Stormy,Medium ,van,Other,125.0,Shoes,6.072110787370805,15.0,7,Monday,3
24,4.8,Fog,Medium ,van,Metropolitian ,160.0,Pet Supplies,24.031775270041678,15.0,8,Tuesday,3
28,4.9,Fog,Jam ,motorcycle ,Metropolitian ,195.0,Snacks,16.455255253387044,5.0,12,Saturday,2
31,4.8,Fog,Low ,motorcycle ,Metropolitian ,145.0,Home,4.6541251311130205,5.0,3,Sunday,4
32,4.3,Sandstorms,High ,motorcycle ,Metropolitian ,165.0,Toys,6.205619093031621,15.0,28,Monday,3
21,4.9,Windy,Medium ,scooter ,Metropolitian ,135.0,Shoes,4.581394214184132,5.0,5,Tuesday,4
33,4.7,Windy,Low ,motorcycle ,Metropolitian ,145.0,Shoes,10.625705401587538,5.0,2,Saturday,4
15,1.0,Fog,Low ,scooter ,Urban ,135.0,Jewelry,2650.632390259289,10.0,5,Saturday,3
24,4.6,Sandstorms,Low ,motorcycle ,Metropolitian ,85.0,Electronics,10.586748925687122,15.0,23,Wednesday,3
25,4.6,Sunny,Low ,motorcycle ,Urban ,55.0,Apparel,3.1028522086456105,10.0,13,Sunday,3
22,4.9,Sandstorms,Low ,scooter ,Metropolitian ,80.0,Snacks,9.17729466569822,10.0,24,Thursday,3
25,4.2,Sunny,High ,motorcycle ,Metropolitian ,215.0,Toys,6.072107699343518,15.0,1,Tuesday,3
29,4.5,Fog,Low ,motorcycle ,Metropolitian ,95.0,Skincare,20.844056260167147,10.0,3,Thursday,3
31,4.7,Cloudy,Low ,scooter ,Other,75.0,Shoes,1.5513749733463327,15.0,15,Tuesday,3
31,4.7,Fog,Low ,motorcycle ,Urban ,85.0,Electronics,3.036073524369065,5.0,24,Thursday,3
30,4.6,Fog,Medium ,motorcycle ,Metropolitian ,170.0,Clothing,9.204006069212316,15.0,11,Friday,3
38,4.9,Stormy,Low ,scooter ,Metropolitian ,27.0,Grocery,25.223283616539824,10.0,12,Saturday,2
32,4.8,Stormy,Low ,motorcycle ,Metropolitian ,130.0,Home,19.372733808404323,15.0,12,Saturday,2
36,5.0,Cloudy,Medium ,motorcycle ,Urban ,150.0,Outdoors,5.855324518669832,15.0,17,Thursday,2
26,4.7,Stormy,Jam ,motorcycle ,Urban ,95.0,Jewelry,10.58671194847277,15.0,18,Friday,3
27,4.5,Sandstorms,Low ,scooter ,Metropolitian ,90.0,Electronics,10.415553616088545,10.0,4,Friday,3
39,3.5,Windy,Jam ,motorcycle ,Metropolitian ,215.0,Pet Supplies,10.706184356730288,10.0,12,Saturday,3
36,4.1,Sunny,Jam ,van,Metropolitian ,155.0,Cosmetics,10.687630840937123,5.0,4,Monday,4
28,4.7,Stormy,Low ,motorcycle ,Metropolitian ,120.0,Clothing,10.706690209120744,10.0,4,Monday,4
39,4.8,Windy,Low ,motorcycle ,Metropolitian ,145.0,Kitchen,7.589520689727503,10.0,13,Sunday,3
27,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,26.0,Grocery,14.4528660735511,10.0,12,Saturday,3
22,4.2,Stormy,Low ,motorcycle ,Metropolitian ,75.0,Pet Supplies,7.774277168534271,15.0,5,Tuesday,4
36,3.6,Stormy,Jam ,scooter ,Metropolitian ,220.0,Pet Supplies,10.416024813980892,15.0,18,Friday,3
27,4.7,Stormy,Medium ,scooter ,Metropolitian ,130.0,Pet Supplies,9.012279799772665,5.0,31,Thursday,3
31,4.3,Fog,Jam ,motorcycle ,Metropolitian ,240.0,Snacks,13.961941195387306,15.0,16,Wednesday,3
25,4.6,Sunny,Low ,motorcycle ,Urban ,105.0,Toys,13.961941195387306,5.0,25,Friday,3
39,4.6,Stormy,Low ,van,Metropolitian ,145.0,Snacks,12.410449792093456,10.0,6,Wednesday,4
31,4.6,Sunny,Medium ,scooter ,Metropolitian ,25.0,Grocery,22.124522687009016,5.0,6,Wednesday,4
32,4.0,Fog,Low ,motorcycle ,Metropolitian ,220.0,Electronics,11.902873492993384,15.0,14,Monday,3
25,4.5,Sandstorms,High ,motorcycle ,Metropolitian ,145.0,Sports,6.198593801100851,5.0,3,Sunday,4
29,4.8,Sunny,High ,scooter ,Urban ,60.0,Apparel,5.855496494640368,15.0,17,Thursday,2
21,4.8,Fog,Low ,scooter ,Urban ,65.0,Snacks,1.5341125401528892,15.0,11,Friday,3
25,4.9,Windy,Low ,motorcycle ,Urban ,55.0,Shoes,20.844056260167147,5.0,17,Thursday,2
33,4.7,Sunny,Medium ,van,Metropolitian ,120.0,Cosmetics,6.21951968395977,10.0,30,Wednesday,3
35,4.3,Windy,Jam ,motorcycle ,Metropolitian ,35.0,Grocery,12.189938101555224,15.0,14,Monday,2
29,5.0,Sunny,Medium ,motorcycle ,Metropolitian ,100.0,Sports,6.205738534229064,15.0,1,Friday,4
27,4.6,Windy,Jam ,motorcycle ,Metropolitian ,125.0,Skincare,4.647982768609758,5.0,7,Monday,3
32,4.8,Windy,Low ,scooter ,Metropolitian ,110.0,Cosmetics,1.4880023638894084,10.0,7,Monday,3
34,4.5,Fog,Low ,motorcycle ,Metropolitian ,95.0,Pet Supplies,1.5125407936966182,10.0,28,Monday,3
32,4.8,Sunny,Jam ,van,Metropolitian ,120.0,Jewelry,20.166286848244525,5.0,6,Sunday,3
28,4.2,Windy,Jam ,motorcycle ,Urban ,38.0,Grocery,10.737155356761592,15.0,20,Sunday,3
33,5.0,Sandstorms,High ,motorcycle ,Metropolitian ,235.0,Pet Supplies,1.5495114643800798,15.0,17,Thursday,3
31,4.6,Stormy,Low ,scooter ,Urban ,145.0,Electronics,7.756916541739322,15.0,5,Saturday,3
29,4.7,Windy,Medium ,scooter ,Metropolitian ,115.0,Home,10.625702124383546,5.0,14,Monday,3
23,4.9,Stormy,Low ,motorcycle ,Metropolitian ,95.0,Electronics,1.5549550458600816,10.0,1,Tuesday,3
30,4.0,Sandstorms,Medium ,scooter ,Metropolitian ,170.0,Snacks,4.648812589303729,10.0,17,Thursday,3
30,4.8,Windy,Low ,motorcycle ,Metropolitian ,100.0,Snacks,17.064278798392024,5.0,29,Tuesday,3
35,4.7,Windy,Medium ,scooter ,Metropolitian ,115.0,Sports,13.743100261060386,15.0,2,Saturday,4
27,4.3,Fog,Jam ,scooter ,Metropolitian ,200.0,Snacks,16.87311042078797,15.0,2,Wednesday,3
37,5.0,Cloudy,Medium ,scooter ,Metropolitian ,185.0,Shoes,10.85961357947744,15.0,16,Wednesday,3
31,4.7,Sunny,Low ,scooter ,Metropolitian ,115.0,Clothing,12.316964836380826,10.0,12,Saturday,2
33,4.8,Fog,Low ,motorcycle ,Metropolitian ,75.0,Outdoors,3.068218944934137,5.0,11,Friday,3
28,4.8,Sandstorms,Medium ,scooter ,Metropolitian ,115.0,Snacks,19.84251305898396,10.0,27,Sunday,3
29,4.7,Fog,Jam ,scooter ,Other,150.0,Pet Supplies,17.043090391174204,15.0,2,Saturday,4
34,4.9,Sunny,Medium ,scooter ,Metropolitian ,120.0,Sports,6.7641226156090015,15.0,5,Saturday,3
23,4.7,Cloudy,Low ,scooter ,Metropolitian ,100.0,Jewelry,16.82329231639434,15.0,2,Wednesday,3
39,4.8,Sandstorms,Jam ,van,Metropolitian ,28.0,Grocery,25.223283616539824,10.0,12,Saturday,2
21,4.5,Stormy,High ,scooter ,Metropolitian ,90.0,Apparel,3.059118030760586,5.0,15,Tuesday,3
39,4.6,Cloudy,Low ,scooter ,Metropolitian ,75.0,Outdoors,3.1097660534862834,15.0,15,Tuesday,3
39,4.9,Cloudy,High ,scooter ,Urban ,130.0,Books,6.108440050157439,10.0,24,Thursday,3
33,4.6,Windy,Medium ,motorcycle ,Metropolitian ,155.0,Clothing,7.551455556046013,10.0,7,Monday,3
27,4.8,Stormy,Low ,motorcycle ,Metropolitian ,75.0,Snacks,3.059155402867807,10.0,5,Saturday,3
39,4.6,Windy,Low ,scooter ,Metropolitian ,120.0,Kitchen,3.098974837829024,15.0,11,Friday,3
27,4.6,Sunny,Jam ,van,Metropolitian ,80.0,Apparel,5.679912038744768,15.0,11,Friday,3
29,4.5,Windy,Jam ,motorcycle ,Metropolitian ,95.0,Pet Supplies,4.571537221635911,10.0,11,Friday,2
35,4.8,Sunny,Low ,scooter ,Metropolitian ,70.0,Toys,3.020650838531588,10.0,3,Sunday,4
25,4.9,Sandstorms,Low ,scooter ,Metropolitian ,18.0,Grocery,1.5277185791840686,15.0,9,Wednesday,3
35,4.8,Stormy,Jam ,motorcycle ,Metropolitian ,265.0,Apparel,10.625437937035716,15.0,23,Wednesday,3
32,4.8,Windy,Medium ,motorcycle ,Urban ,200.0,Toys,20.942454895740095,10.0,18,Friday,2
38,4.9,Fog,Low ,scooter ,Metropolitian ,85.0,Apparel,1.5341374156430065,10.0,28,Monday,3
36,4.4,Stormy,Jam ,motorcycle ,Metropolitian ,255.0,Skincare,13.611101106406496,15.0,20,Sunday,3
30,4.6,Fog,Low ,motorcycle ,Metropolitian ,75.0,Kitchen,9.329319541894728,5.0,5,Tuesday,4
22,4.7,Windy,Medium ,van,Metropolitian ,125.0,Jewelry,17.10255644983933,10.0,4,Monday,4
23,4.1,Stormy,Jam ,motorcycle ,Metropolitian ,195.0,Books,13.804558948437522,10.0,2,Saturday,4
22,4.7,Windy,Medium ,motorcycle ,Urban ,135.0,Home,20.212460530271784,10.0,16,Wednesday,3
34,4.6,Fog,Low ,scooter ,Metropolitian ,80.0,Outdoors,7.7482872035100545,10.0,21,Monday,3
26,4.8,Sandstorms,Medium ,motorcycle ,Metropolitian ,110.0,Outdoors,10.846813053923176,10.0,4,Friday,3
37,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,80.0,Home,1.4880439990035814,15.0,5,Saturday,3
29,4.7,Sandstorms,Low ,scooter ,Metropolitian ,85.0,Kitchen,7.756733327341512,15.0,19,Saturday,3
20,4.7,Fog,Medium ,scooter ,Metropolitian ,170.0,Cosmetics,19.63102373000642,5.0,4,Friday,3
32,5.0,Cloudy,Low ,van,Metropolitian ,75.0,Skincare,21.762350253657587,10.0,15,Tuesday,2
37,4.8,Sunny,Low ,scooter ,Metropolitian ,135.0,Sports,10.845318273547825,10.0,29,Tuesday,3
25,4.6,Sunny,High ,motorcycle ,Metropolitian ,80.0,Snacks,3.035817824489086,5.0,5,Saturday,3
24,4.7,Cloudy,Low ,scooter ,Metropolitian ,75.0,Shoes,9.295709283635453,15.0,21,Monday,3
29,4.7,Fog,Medium ,motorcycle ,Metropolitian ,180.0,Cosmetics,12.272409898050832,10.0,4,Friday,3
27,4.8,Sunny,Jam ,motorcycle ,Urban ,55.0,Home,9.061597007035509,15.0,30,Wednesday,3
33,4.7,Sunny,Medium ,motorcycle ,Metropolitian ,110.0,Snacks,6.118362902630352,10.0,24,Thursday,3
20,4.6,Fog,Low ,motorcycle ,Urban ,110.0,Sports,20.844056260167147,15.0,3,Thursday,3
32,4.8,Sandstorms,Low ,scooter ,Metropolitian ,110.0,Jewelry,2.9768087767772324,10.0,15,Tuesday,3
38,4.0,Stormy,High ,motorcycle ,Metropolitian ,175.0,Skincare,6.049844084741428,10.0,28,Monday,3
27,5.0,Windy,Jam ,motorcycle ,Metropolitian ,110.0,Clothing,9.296713942100281,15.0,7,Monday,3
27,4.6,Windy,Low ,van,Metropolitian ,95.0,Home,9.297357613567044,5.0,1,Tuesday,3
23,4.8,Windy,Jam ,van,Metropolitian ,15.0,Grocery,22.124522687009016,15.0,14,Monday,2
25,4.5,Stormy,Low ,motorcycle ,Metropolitian ,105.0,Books,3.784815472049212,5.0,19,Saturday,3
33,4.6,Stormy,Low ,scooter ,Metropolitian ,140.0,Toys,1.5496965554268864,10.0,15,Tuesday,3
26,4.7,Sunny,Low ,motorcycle ,Metropolitian ,125.0,Outdoors,10.844503262125768,15.0,4,Monday,4
29,4.8,Sunny,Jam ,motorcycle ,Metropolitian ,105.0,Jewelry,10.695118633635033,10.0,2,Wednesday,3
37,4.6,Windy,Jam ,scooter ,Metropolitian ,28.0,Grocery,7.6696078159334125,10.0,28,Monday,3
30,4.5,Sunny,Jam ,motorcycle ,Metropolitian ,105.0,Snacks,16.871835277515356,10.0,4,Friday,3
21,4.6,Fog,Medium ,motorcycle ,Metropolitian ,215.0,Kitchen,13.713814490406408,10.0,18,Friday,2
20,4.8,Stormy,Jam ,motorcycle ,Urban ,110.0,Apparel,16.614314977476777,5.0,10,Thursday,3
34,4.5,Stormy,Medium ,scooter ,Metropolitian ,135.0,Cosmetics,13.59260974836444,15.0,31,Thursday,3
33,4.9,Cloudy,Jam ,motorcycle ,Metropolitian ,225.0,Electronics,13.660122439871861,5.0,10,Thursday,3
26,5.0,Cloudy,Low ,scooter ,Urban ,105.0,Books,20.212460530271784,5.0,27,Sunday,3
39,4.8,Stormy,High ,motorcycle ,Metropolitian ,160.0,Outdoors,6.041281890704115,5.0,19,Saturday,3
35,4.7,Cloudy,Medium ,motorcycle ,Metropolitian ,195.0,Sports,16.695188729889093,10.0,14,Monday,3
31,4.7,Sandstorms,Jam ,motorcycle ,Metropolitian ,150.0,Kitchen,20.82399540351757,10.0,29,Tuesday,3
24,4.7,Cloudy,High ,motorcycle ,Metropolitian ,120.0,Toys,6.071715179305134,15.0,26,Saturday,3
31,4.5,Stormy,High ,motorcycle ,Metropolitian ,145.0,Sports,1.5269331229160865,15.0,1,Friday,4
29,4.5,Cloudy,Low ,scooter ,Metropolitian ,50.0,Skincare,4.602433230764244,10.0,13,Sunday,3
21,4.7,Fog,Low ,motorcycle ,Other,100.0,Pet Supplies,10.572294774886384,5.0,6,Sunday,3
25,3.4,Sunny,Low ,scooter ,Urban ,170.0,Home,12.395333516408588,5.0,2,Wednesday,3
33,5.0,Fog,Low ,motorcycle ,Metropolitian ,145.0,Jewelry,9.308662119355633,15.0,24,Thursday,3
30,4.9,Sunny,High ,motorcycle ,Urban ,95.0,Electronics,1.5412459815341473,5.0,13,Sunday,2
38,4.8,Sandstorms,Low ,scooter ,Urban ,115.0,Electronics,2.134185929633766,5.0,15,Tuesday,2
34,4.6,Sandstorms,Low ,scooter ,Metropolitian ,125.0,Sports,1.549526499748363,15.0,28,Monday,3
21,4.9,Sunny,Medium ,motorcycle ,Metropolitian ,105.0,Jewelry,17.102966201435997,5.0,2,Saturday,4
34,4.5,Windy,Low ,scooter ,Metropolitian ,115.0,Cosmetics,2.975947429851233,15.0,24,Thursday,3
22,4.4,Windy,Low ,motorcycle ,Other,95.0,Home,4.488574126599569,10.0,13,Sunday,2
39,5.0,Fog,Low ,scooter ,Metropolitian ,90.0,Shoes,1.5179864245408072,15.0,7,Monday,3
36,3.5,Sandstorms,Medium ,motorcycle ,Metropolitian ,165.0,Electronics,20.535952291265318,5.0,16,Wednesday,2
29,4.7,Stormy,Low ,scooter ,Metropolitian ,85.0,Books,11.903926009449917,15.0,2,Saturday,4
29,4.6,Sunny,Jam ,scooter ,Metropolitian ,115.0,Cosmetics,12.32748514865257,5.0,14,Monday,2
25,5.0,Cloudy,Medium ,motorcycle ,Metropolitian ,220.0,Apparel,10.884286768026842,5.0,16,Wednesday,3
20,4.9,Fog,Low ,motorcycle ,Metropolitian ,100.0,Pet Supplies,10.846008142377507,15.0,12,Saturday,3
28,4.6,Fog,Low ,motorcycle ,Urban ,70.0,Sports,1.5105048384811497,5.0,21,Monday,3
23,4.9,Sandstorms,Medium ,scooter ,Metropolitian ,145.0,Kitchen,4.602180090266071,15.0,9,Wednesday,3
26,4.9,Windy,High ,scooter ,Metropolitian ,90.0,Toys,6.135753835850377,10.0,1,Tuesday,3
33,4.7,Sunny,Medium ,motorcycle ,Urban ,100.0,Clothing,24.031775270041678,15.0,18,Friday,2
28,4.1,Cloudy,Jam ,scooter ,Metropolitian ,215.0,Clothing,13.806307264632855,10.0,6,Wednesday,4
23,4.6,Cloudy,Low ,scooter ,Urban ,70.0,Home,3.0208643922759157,5.0,5,Saturday,3
37,4.7,Sunny,Low ,scooter ,Metropolitian ,80.0,Toys,20.827706441684747,5.0,31,Thursday,3
35,4.2,Windy,Low ,motorcycle ,Metropolitian ,170.0,Home,4.664751297747165,15.0,21,Monday,3
39,4.8,Fog,Low ,scooter ,Metropolitian ,75.0,Sports,3.102699426791535,10.0,15,Tuesday,3
39,5.0,Cloudy,Jam ,van,Metropolitian ,215.0,Books,25.223283616539824,5.0,16,Wednesday,3
22,4.5,Fog,Low ,motorcycle ,Metropolitian ,110.0,Apparel,3.059264618989205,15.0,19,Saturday,3
32,4.8,Fog,Jam ,motorcycle ,Metropolitian ,200.0,Kitchen,10.844889441833946,15.0,14,Monday,3
30,4.6,Windy,Jam ,motorcycle ,Urban ,195.0,Jewelry,4.531030205261474,10.0,11,Friday,3
28,4.8,Cloudy,Jam ,motorcycle ,Metropolitian ,225.0,Sports,16.695143788849723,10.0,2,Wednesday,3
25,4.9,Sandstorms,Low ,scooter ,Urban ,60.0,Pet Supplies,9.967577496539333,15.0,31,Thursday,3
36,4.7,Cloudy,Jam ,motorcycle ,Metropolitian ,220.0,Home,17.103101827476454,5.0,18,Friday,3
25,4.3,Sandstorms,Jam ,motorcycle ,Urban ,175.0,Electronics,16.823768285553772,10.0,27,Sunday,3
27,4.8,Stormy,Low ,motorcycle ,Metropolitian ,60.0,Sports,3.098685081097561,15.0,5,Saturday,3
34,4.5,Fog,Low ,scooter ,Metropolitian ,85.0,Electronics,3.0250084659147034,5.0,28,Monday,3
29,4.9,Stormy,Medium ,scooter ,Metropolitian ,115.0,Pet Supplies,12.081149886335265,5.0,14,Monday,3
35,5.0,Windy,Jam ,motorcycle ,Metropolitian ,48.0,Grocery,13.993634807259431,15.0,2,Saturday,4
27,4.7,Fog,Low ,scooter ,Metropolitian ,135.0,Home,10.737985595793411,5.0,23,Wednesday,3
37,5.0,Stormy,Jam ,scooter ,Metropolitian ,170.0,Shoes,8.927480425054231,15.0,5,Saturday,3
20,3.9,Sunny,High ,motorcycle ,Metropolitian ,210.0,Kitchen,3.08253163450071,15.0,11,Friday,2
22,4.3,Stormy,Medium ,motorcycle ,Metropolitian ,195.0,Skincare,10.703707932834973,10.0,20,Sunday,3
24,2.9,Sunny,Low ,motorcycle ,Metropolitian ,215.0,Clothing,10.24602099317816,5.0,18,Friday,2
29,4.7,Sunny,Medium ,scooter ,Metropolitian ,10.0,Grocery,7.670169545372539,15.0,21,Monday,3
25,4.6,Stormy,Low ,scooter ,Metropolitian ,50.0,Apparel,7.747307276930582,5.0,1,Friday,4
37,4.9,Sunny,Medium ,scooter ,Metropolitian ,125.0,Clothing,17.104221946598813,15.0,23,Wednesday,3
27,4.8,Fog,Low ,motorcycle ,Metropolitian ,130.0,Apparel,16.790293751513897,15.0,2,Wednesday,3
36,3.5,Windy,Jam ,scooter ,Metropolitian ,33.0,Grocery,12.082423061297098,10.0,27,Sunday,3
35,4.9,Stormy,Low ,van,Metropolitian ,105.0,Electronics,4.672083230416403,15.0,11,Friday,2
39,4.9,Windy,Medium ,scooter ,Metropolitian ,105.0,Snacks,12.410784184036803,5.0,27,Sunday,3
32,4.8,Windy,Low ,scooter ,Metropolitian ,140.0,Sports,7.647222763787985,15.0,1,Friday,4
24,4.8,Fog,Jam ,scooter ,Metropolitian ,155.0,Clothing,12.41072807381783,5.0,31,Thursday,3
25,4.7,Sunny,High ,scooter ,Metropolitian ,80.0,Outdoors,1.5269419161565756,5.0,7,Monday,3
28,4.9,Sunny,Low ,scooter ,Metropolitian ,110.0,Snacks,20.844056260167147,10.0,30,Wednesday,3
35,4.8,Sunny,Low ,motorcycle ,Urban ,11.0,Grocery,1.518047516938337,15.0,3,Sunday,4
28,5.0,Stormy,Jam ,scooter ,Urban ,100.0,Snacks,16.365888153130857,5.0,2,Saturday,4
27,4.8,Cloudy,Medium ,motorcycle ,Urban ,140.0,Kitchen,9.177783656275444,5.0,15,Tuesday,3
25,4.8,Fog,High ,motorcycle ,Metropolitian ,100.0,Electronics,3.109780228519287,10.0,9,Wednesday,3
35,4.6,Cloudy,Medium ,scooter ,Metropolitian ,80.0,Cosmetics,7.648136370476755,15.0,11,Friday,3
24,4.633780473846858,Fog,Low ,scooter ,Metropolitian ,70.0,Shoes,3.082617988429335,5.0,15,Tuesday,2
35,4.8,Cloudy,Medium ,van,Metropolitian ,75.0,Clothing,21.762350253657587,10.0,5,Tuesday,4
37,4.6,Sandstorms,Jam ,scooter ,Metropolitian ,170.0,Kitchen,21.762350253657587,15.0,11,Friday,3
30,4.8,Windy,Jam ,scooter ,Metropolitian ,140.0,Electronics,10.90134882819155,10.0,18,Friday,2
29,4.7,Sandstorms,Jam ,scooter ,Metropolitian ,120.0,Pet Supplies,12.438925818440378,5.0,4,Monday,4
20,4.6,Windy,Low ,motorcycle ,Other,95.0,Electronics,9.295378519274944,15.0,19,Saturday,3
25,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,120.0,Home,1.5493574837899744,10.0,3,Sunday,4
25,4.9,Fog,Jam ,motorcycle ,Metropolitian ,185.0,Pet Supplies,12.271760427740944,10.0,6,Wednesday,4
23,4.5,Sunny,Low ,motorcycle ,Metropolitian ,70.0,Kitchen,2.8694421069072678,15.0,15,Tuesday,2
23,4.8,Sunny,Low ,motorcycle ,Metropolitian ,80.0,Pet Supplies,3.059161133141076,15.0,3,Thursday,3
24,5.0,Sandstorms,Low ,scooter ,Metropolitian ,70.0,Toys,3.03604824068032,5.0,24,Thursday,3
38,4.9,Cloudy,Low ,van,Metropolitian ,140.0,Jewelry,20.86108718293687,5.0,16,Wednesday,2
32,5.0,Sandstorms,Jam ,scooter ,Urban ,145.0,Books,10.686337988740375,5.0,2,Saturday,4
38,4.6,Fog,Jam ,motorcycle ,Urban ,160.0,Skincare,21.451121148675174,10.0,24,Thursday,3
22,4.7,Fog,Medium ,motorcycle ,Metropolitian ,135.0,Cosmetics,4.790354680813171,15.0,15,Tuesday,2
25,4.9,Fog,Medium ,motorcycle ,Urban ,105.0,Toys,9.163186792917154,10.0,9,Wednesday,3
32,4.6,Cloudy,Medium ,motorcycle ,Metropolitian ,235.0,Sports,13.961787999463452,15.0,18,Friday,3
22,4.8,Sandstorms,Jam ,scooter ,Metropolitian ,85.0,Electronics,17.042779720771566,5.0,2,Saturday,4
32,4.2,Windy,Jam ,motorcycle ,Metropolitian ,210.0,Electronics,7.963279954687237,15.0,12,Saturday,2
24,5.0,Cloudy,Low ,scooter ,Other,85.0,Books,7.757008674701061,10.0,5,Tuesday,4
25,4.6,Windy,Low ,motorcycle ,Urban ,75.0,Snacks,3.102699426791535,10.0,3,Sunday,4
23,4.6,Cloudy,High ,scooter ,Metropolitian ,170.0,Sports,3.020959894473488,5.0,19,Saturday,3
22,4.7,Sunny,Low ,motorcycle ,Metropolitian ,115.0,Home,7.589156442701956,5.0,24,Thursday,3
20,4.7,Fog,Jam ,scooter ,Metropolitian ,115.0,Toys,6.890064320030827,5.0,13,Sunday,2
24,3.8,Sunny,Jam ,motorcycle ,Metropolitian ,200.0,Pet Supplies,4.53129961390224,5.0,17,Thursday,3
35,4.8,Stormy,Medium ,motorcycle ,Urban ,140.0,Pet Supplies,6.136519522327368,15.0,5,Tuesday,4
20,5.0,Stormy,Low ,van,Metropolitian ,70.0,Snacks,2.976056086568439,15.0,21,Monday,3
27,5.0,Sandstorms,Medium ,motorcycle ,Metropolitian ,125.0,Toys,7.747869610339651,15.0,9,Wednesday,3
35,4.3,Sandstorms,Jam ,motorcycle ,Metropolitian ,44.0,Grocery,7.786662082723752,10.0,13,Sunday,2
30,4.9,Sunny,Jam ,van,Urban ,95.0,Sports,16.612811401643963,15.0,6,Sunday,3
20,4.5,Cloudy,Jam ,motorcycle ,Metropolitian ,175.0,Toys,12.142706560602194,15.0,29,Tuesday,3
35,4.6,Cloudy,Low ,van,Metropolitian ,80.0,Books,1.5276791467900743,5.0,3,Thursday,3
39,5.0,Fog,Low ,van,Metropolitian ,80.0,Kitchen,3.020928890673669,15.0,15,Tuesday,3
39,4.2,Sandstorms,Low ,motorcycle ,Urban ,115.0,Skincare,1.549500394794651,5.0,7,Monday,3
23,4.9,Cloudy,Jam ,scooter ,Metropolitian ,130.0,Sports,4.401710405695942,5.0,11,Friday,2
26,4.5,Windy,Low ,motorcycle ,Urban ,50.0,Books,19.88128642012534,5.0,6,Wednesday,4
26,4.6,Cloudy,Low ,motorcycle ,Metropolitian ,80.0,Kitchen,2.6994418227267225,15.0,19,Saturday,3
26,4.7,Cloudy,Low ,motorcycle ,Urban ,105.0,Pet Supplies,17.129249035512117,5.0,14,Monday,2
37,4.6,Cloudy,Jam ,van,Metropolitian ,180.0,Snacks,10.26977741563398,5.0,12,Saturday,2
33,4.9,Sunny,Medium ,scooter ,Metropolitian ,110.0,Shoes,10.685336296839141,15.0,4,Monday,4
25,4.7,Cloudy,Low ,scooter ,Urban ,75.0,Books,3.025030653821495,5.0,28,Monday,3
